label,file,hf_ratio,noise_std,is_fake,color_mean_r,color_mean_g,color_mean_b,color_var_r,color_var_g,color_var_b,jpeg_block_score
sd21,E:\437 project\dataset\train\fake\fake_18193_SD21.jpg,0.60281414,17.44752,1,120.78929,102.96568,109.61699,4802.7017,3659.2998,5316.7344,-0.107396126
sd21,E:\437 project\dataset\train\fake\fake_17173_SD21.jpg,0.6406651,15.324425,1,131.91788,124.77113,120.132675,2622.7437,2864.1416,3202.6177,-0.012002945
sd21,E:\437 project\dataset\train\fake\fake_16039_SD21.jpg,0.5580145,16.536736,1,110.46538,118.66533,92.442825,3815.9702,3841.2185,5530.5493,-0.80916977
sd21,E:\437 project\dataset\train\fake\fake_35923_SD21.jpg,0.5336491,15.312199,1,119.54936,116.69974,110.34636,4059.7297,3050.7463,2793.6045,-0.47643995
sd21,E:\437 project\dataset\train\fake\fake_01063_SD21.jpg,0.42212084,11.866369,1,140.61606,140.5594,139.86989,2418.624,2734.805,3364.745,0.7606118
sd21,E:\437 project\dataset\train\fake\fake_38803_SD21.jpg,0.49032947,12.554837,1,110.11531,110.09714,89.157455,4779.746,3777.7212,5446.8184,-0.073278666
sd21,E:\437 project\dataset\train\fake\fake_00223_SD21.jpg,0.38148695,8.043667,1,126.98505,125.318726,117.556076,2382.7168,3042.339,3181.193,0.610551
sd21,E:\437 project\dataset\train\fake\fake_20377_SD21.jpg,0.45891705,7.584641,1,137.2643,135.1966,129.20334,2062.2961,2225.4514,2443.1785,0.108948946
sd21,E:\437 project\dataset\train\fake\fake_22855_SD21.jpg,0.6759073,13.876054,1,109.2395,107.18211,72.716064,3719.4448,1124.8962,1006.8725,-0.1866579
sd21,E:\437 project\dataset\train\fake\fake_28249_SD21.jpg,0.29926598,6.5161114,1,121.29596,106.74837,89.6888,1404.2009,1801.7913,2141.4792,0.14840758
sd21,E:\437 project\dataset\train\fake\fake_20197_SD21.jpg,0.6062798,12.483252,1,93.8071,94.10539,71.61395,3798.1938,2875.3213,2032.5422,-0.020438194
sd21,E:\437 project\dataset\train\fake\fake_28033_SD21.jpg,0.40321478,12.497471,1,140.3173,144.2581,150.48553,2185.3616,2242.7864,3248.574,0.52591884
sd21,E:\437 project\dataset\train\fake\fake_03511_SD21.jpg,0.52881956,10.7490225,1,108.83002,107.82144,74.655334,1484.8254,1260.1812,1080.0049,-0.09538388
sd21,E:\437 project\dataset\train\fake\fake_08629_SD21.jpg,0.53236514,18.009235,1,115.76561,112.710724,114.21251,3448.74,3334.409,3244.852,0.41095257
sd21,E:\437 project\dataset\train\fake\fake_06133_SD21.jpg,0.4408421,7.5354624,1,139.03712,125.82492,110.75412,2303.4163,1762.71,3254.4248,0.2107712
sd21,E:\437 project\dataset\train\fake\fake_03265_SD21.jpg,0.35165948,10.819471,1,129.96059,103.170074,87.24902,6305.8003,5259.7837,3288.0608,-0.290653
sd21,E:\437 project\dataset\train\fake\fake_23281_SD21.jpg,0.49359372,13.761404,1,126.23399,112.127304,94.69675,2304.2327,1143.0138,794.7893,-0.07481551
sd21,E:\437 project\dataset\train\fake\fake_06445_SD21.jpg,0.2278964,6.855058,1,136.66457,115.01933,97.089874,1902.5663,2715.7703,3632.6338,-0.19515908
sd21,E:\437 project\dataset\train\fake\fake_23797_SD21.jpg,0.4994283,9.266488,1,108.63312,99.83568,92.139786,1813.0359,2040.2755,2102.3914,-0.23519635
sd21,E:\437 project\dataset\train\fake\fake_15295_SD21.jpg,0.5174943,19.551409,1,115.5979,114.77721,115.117004,4268.844,4434.3354,5558.921,0.03696108
sd21,E:\437 project\dataset\train\fake\fake_29563_SD21.jpg,0.35114908,13.580469,1,130.01161,132.23329,131.72969,4369.965,3236.4197,3094.0557,-0.12589931
sd21,E:\437 project\dataset\train\fake\fake_04513_SD21.jpg,0.46998295,10.44443,1,100.44968,107.37613,83.5296,1492.6056,1888.6152,2189.303,-0.16382718
sd21,E:\437 project\dataset\train\fake\fake_28873_SD21.jpg,0.55198646,15.820724,1,116.58498,112.4422,90.193436,3161.644,3326.1523,4506.901,-0.29336596
sd21,E:\437 project\dataset\train\fake\fake_25819_SD21.jpg,0.55473214,11.98521,1,102.84392,83.84851,69.72084,3426.137,2225.6157,2586.6702,-0.11293411
sd21,E:\437 project\dataset\train\fake\fake_29629_SD21.jpg,0.81196177,14.794646,1,106.42201,109.716995,124.37474,1618.4824,745.61285,1404.4701,0.44110584
sd21,E:\437 project\dataset\train\fake\fake_20599_SD21.jpg,0.56589687,13.722567,1,119.69943,129.96294,133.67557,5187.519,2772.4744,4834.551,0.26808596
sd21,E:\437 project\dataset\train\fake\fake_09637_SD21.jpg,0.47869366,12.9181185,1,116.168976,104.144135,102.71475,3184.736,3178.8953,3789.319,0.70066166
sd21,E:\437 project\dataset\train\fake\fake_23491_SD21.jpg,0.7242779,8.403408,1,112.20882,114.620285,87.31061,1622.5834,1379.4305,2295.7483,-0.20171738
sd21,E:\437 project\dataset\train\fake\fake_41779_SD21.jpg,0.39509383,6.9629436,1,134.55057,128.52203,119.52214,889.2469,1187.8916,1978.241,-0.074236274
sd21,E:\437 project\dataset\train\fake\fake_39895_SD21.jpg,0.5253627,13.869322,1,111.43324,111.39972,102.683716,2777.7039,2559.6616,3783.9224,0.481771
sd21,E:\437 project\dataset\train\fake\fake_12703_SD21.jpg,0.6255477,20.617907,1,106.078354,99.68666,83.40027,3902.2886,2813.8213,2824.512,0.20213318
sd21,E:\437 project\dataset\train\fake\fake_14641_SD21.jpg,0.39567828,17.887285,1,104.52643,104.533356,104.4429,3218.7322,3220.0854,3216.8408,-0.037477493
sd21,E:\437 project\dataset\train\fake\fake_26059_SD21.jpg,0.5637384,16.203087,1,120.0222,106.78401,98.276474,5034.733,3569.0325,3389.0269,-0.6023998
sd21,E:\437 project\dataset\train\fake\fake_11605_SD21.jpg,0.6851084,17.372246,1,124.83162,117.90547,108.077545,2733.421,2582.8328,2299.3955,0.19335556
sd21,E:\437 project\dataset\train\fake\fake_13195_SD21.jpg,0.49169737,9.153085,1,128.23082,135.42564,129.28929,2156.9634,1797.2474,1344.0548,-0.15234876
sd21,E:\437 project\dataset\train\fake\fake_00301_SD21.jpg,0.57545936,14.556271,1,109.34935,101.865265,90.263885,3595.972,3192.8584,2620.7917,0.1338377
sd21,E:\437 project\dataset\train\fake\fake_21835_SD21.jpg,0.35248724,11.069696,1,130.36963,129.70949,128.39523,3483.5535,3498.8755,3526.1162,-0.6073196
sd21,E:\437 project\dataset\train\fake\fake_28597_SD21.jpg,0.78262925,16.705063,1,100.37514,103.61394,72.75891,1971.4592,1512.8259,1842.1576,0.2977743
sd21,E:\437 project\dataset\train\fake\fake_41713_SD21.jpg,0.5399634,18.159164,1,114.030594,109.4536,109.49167,3604.5833,2318.9065,1783.7892,-0.3992133
sd21,E:\437 project\dataset\train\fake\fake_17161_SD21.jpg,0.4719946,18.558628,1,139.76031,146.84642,148.51442,4879.36,5067.759,4982.268,0.08904648
sd21,E:\437 project\dataset\train\fake\fake_18493_SD21.jpg,0.3464355,4.9056344,1,127.7843,118.38963,109.18327,1849.9321,2349.2622,3439.8984,-0.07269466
sd21,E:\437 project\dataset\train\fake\fake_32599_SD21.jpg,0.5558695,17.901184,1,131.6828,115.244995,106.90378,4650.995,4981.8696,5653.0684,-1.1832409
sd21,E:\437 project\dataset\train\fake\fake_02575_SD21.jpg,0.5678873,12.360306,1,126.108444,115.75275,112.45528,3302.182,3074.4492,3417.631,-0.07287383
sd21,E:\437 project\dataset\train\fake\fake_41347_SD21.jpg,0.35036257,16.355518,1,134.42256,119.49579,105.14937,5928.511,6471.3447,5192.6357,0.26931643
sd21,E:\437 project\dataset\train\fake\fake_24925_SD21.jpg,0.47458622,10.856815,1,143.10591,109.09242,82.61896,1917.0612,2923.404,3760.8984,0.38997316
sd21,E:\437 project\dataset\train\fake\fake_23335_SD21.jpg,0.43855694,9.2690525,1,127.08624,125.45213,121.78517,1966.0358,1810.6272,1722.7146,-0.29141176
sd21,E:\437 project\dataset\train\fake\fake_08473_SD21.jpg,0.46570095,19.009842,1,127.17491,134.19135,138.51704,4964.8784,4866.3647,4829.612,-0.41525555
sd21,E:\437 project\dataset\train\fake\fake_10393_SD21.jpg,0.50761634,12.221422,1,117.43988,106.559814,99.98233,1924.2798,1503.0316,1690.803,0.42388916
sd21,E:\437 project\dataset\train\fake\fake_13495_SD21.jpg,0.6043477,15.041954,1,120.34367,122.32451,64.70737,3538.083,2962.1218,1221.8591,-0.20172071
sd21,E:\437 project\dataset\train\fake\fake_39889_SD21.jpg,0.55553186,14.829248,1,117.19174,115.50226,112.8517,2731.607,2682.477,2673.876,0.56833816
sd21,E:\437 project\dataset\train\fake\fake_16687_SD21.jpg,0.5105301,10.559934,1,121.58157,112.018814,88.71365,1329.7795,981.9115,952.09814,0.5289898
sd21,E:\437 project\dataset\train\fake\fake_26125_SD21.jpg,0.38671294,7.1578765,1,132.30539,131.30872,126.374725,2417.363,2583.412,2836.7139,-0.00095558167
sd21,E:\437 project\dataset\train\fake\fake_23677_SD21.jpg,0.46015754,13.955295,1,149.81047,135.11647,127.850296,3371.7336,4484.47,5771.309,-0.49141526
sd21,E:\437 project\dataset\train\fake\fake_27109_SD21.jpg,0.537074,17.839977,1,108.711655,115.978806,121.439896,4005.237,3561.1458,3224.6008,-0.55190134
sd21,E:\437 project\dataset\train\fake\fake_22777_SD21.jpg,0.5203722,13.266732,1,145.59207,113.909744,90.496216,3505.8655,4258.997,5135.828,-0.36606884
sd21,E:\437 project\dataset\train\fake\fake_25477_SD21.jpg,0.46302512,21.102125,1,134.96928,112.444305,85.25673,5346.908,3591.8247,3816.5056,-0.13096571
sd21,E:\437 project\dataset\train\fake\fake_24649_SD21.jpg,0.45858085,9.761703,1,131.02765,108.54045,89.142456,4380.5576,3287.4873,3585.3044,-0.072971344
sd21,E:\437 project\dataset\train\fake\fake_33889_SD21.jpg,0.4654936,14.208783,1,118.40141,89.61662,95.97299,8899.555,4859.425,4900.852,0.024857998
sd21,E:\437 project\dataset\train\fake\fake_13639_SD21.jpg,0.41554376,16.411766,1,121.9491,125.835266,116.03763,4303.0703,4732.2573,6094.1777,0.10739279
sd21,E:\437 project\dataset\train\fake\fake_20353_SD21.jpg,0.6584847,17.397366,1,117.32831,113.49283,84.62506,3681.0066,2790.0762,3170.0864,-0.6956425
sd21,E:\437 project\dataset\train\fake\fake_34639_SD21.jpg,0.6222727,18.091673,1,115.30908,114.82507,86.840164,4695.435,4151.4717,2591.7373,-0.20485687
sd21,E:\437 project\dataset\train\fake\fake_13837_SD21.jpg,0.65643585,18.640919,1,123.69797,112.02493,97.778625,2928.3723,2315.5857,1754.8684,0.21130276
sd21,E:\437 project\dataset\train\fake\fake_27355_SD21.jpg,0.6632448,16.009848,1,111.21202,111.34071,78.14032,3398.3154,3129.8186,3806.8694,0.051015854
sd21,E:\437 project\dataset\train\fake\fake_21745_SD21.jpg,0.40133336,17.746618,1,131.4332,118.6174,109.72856,5412.648,6079.787,7339.022,0.09819698
sd21,E:\437 project\dataset\train\fake\fake_34885_SD21.jpg,0.5122397,11.752077,1,111.29083,111.16553,91.06621,2874.4763,2425.0767,2326.5437,-0.42392898
sd21,E:\437 project\dataset\train\fake\fake_10441_SD21.jpg,0.45866534,9.2936,1,127.5547,116.308105,104.89967,2497.054,2789.0151,2871.5977,0.06577706
sd21,E:\437 project\dataset\train\fake\fake_33661_SD21.jpg,0.5719623,18.863214,1,131.1583,121.86943,96.73183,5628.036,4982.8965,7099.802,-0.06856108
sd21,E:\437 project\dataset\train\fake\fake_12709_SD21.jpg,0.5523036,21.303328,1,119.1416,115.63307,102.91817,4483.658,4071.2412,4196.658,-0.31233263
sd21,E:\437 project\dataset\train\fake\fake_36265_SD21.jpg,0.72004384,22.850151,1,121.37947,120.32475,118.575424,3679.8674,3650.9978,3601.649,-0.23700523
sd21,E:\437 project\dataset\train\fake\fake_16105_SD21.jpg,0.5570046,14.342578,1,104.3152,93.77838,84.56175,4286.289,3847.1143,3660.0203,-0.45686483
sd21,E:\437 project\dataset\train\fake\fake_33721_SD21.jpg,0.5733614,18.051764,1,132.05905,134.79196,126.26137,5843.494,3305.884,4485.182,0.64523554
sd21,E:\437 project\dataset\train\fake\fake_26203_SD21.jpg,0.56999755,19.870363,1,115.106995,103.51027,109.16431,5441.576,4598.7363,4644.375,0.6012707
sd21,E:\437 project\dataset\train\fake\fake_09301_SD21.jpg,0.519195,22.748766,1,132.55168,131.89883,131.86967,6955.2607,7012.975,7127.862,-2.3647728
sd21,E:\437 project\dataset\train\fake\fake_01381_SD21.jpg,0.41062388,10.151563,1,141.8325,140.3761,142.15436,4274.231,3788.8306,3469.8633,-0.02273357
sd21,E:\437 project\dataset\train\fake\fake_03205_SD21.jpg,0.36093432,13.444117,1,121.957245,122.81688,121.732376,4128.0967,4232.877,4146.579,0.27889657
sd21,E:\437 project\dataset\train\fake\fake_01435_SD21.jpg,0.5708623,24.213629,1,115.262924,115.25607,115.204956,6075.688,6075.998,6073.563,-0.51277494
sd21,E:\437 project\dataset\train\fake\fake_36583_SD21.jpg,0.55207145,10.984003,1,126.36258,109.1362,94.48381,2503.7344,2352.0088,3396.12,0.12546062
sd21,E:\437 project\dataset\train\fake\fake_32647_SD21.jpg,0.60869604,14.858723,1,107.57918,93.59625,87.594894,2370.1426,1475.8118,616.4361,-0.09193373
sd21,E:\437 project\dataset\train\fake\fake_35641_SD21.jpg,0.48182026,15.554915,1,128.89629,118.91939,104.49887,4222.99,4128.648,4450.057,0.31028008
sd21,E:\437 project\dataset\train\fake\fake_22903_SD21.jpg,0.4428755,8.983012,1,115.86894,110.99791,88.4111,1303.0087,1933.4608,2457.4119,-0.09346652
sd21,E:\437 project\dataset\train\fake\fake_35521_SD21.jpg,0.569532,18.874516,1,121.041275,110.73663,111.01427,5246.02,5407.7417,6306.406,-0.11713076
sd21,E:\437 project\dataset\train\fake\fake_18799_SD21.jpg,0.49177238,14.881308,1,133.46259,97.533356,97.21712,4407.0063,3876.8896,3871.942,-0.19727516
sd21,E:\437 project\dataset\train\fake\fake_11329_SD21.jpg,0.56443715,16.470924,1,124.387405,80.554016,78.76573,4418.264,3638.9236,3603.3254,0.039217472
sd21,E:\437 project\dataset\train\fake\fake_07969_SD21.jpg,0.368363,12.834559,1,119.23018,107.58655,97.09183,3982.3542,3605.4722,3593.7,-1.5524757
sd21,E:\437 project\dataset\train\fake\fake_20299_SD21.jpg,0.40646458,14.244121,1,127.073044,123.36241,116.32593,2941.1345,3158.5322,3413.272,-0.87723756
sd21,E:\437 project\dataset\train\fake\fake_08725_SD21.jpg,0.7472724,18.34258,1,109.43466,104.63228,98.309555,2543.8215,2162.9365,2240.666,-0.56478786
sd21,E:\437 project\dataset\train\fake\fake_34297_SD21.jpg,0.3331436,10.347733,1,145.07045,127.40994,115.7628,2947.9604,2913.9785,3204.423,0.2561469
sd21,E:\437 project\dataset\train\fake\fake_34657_SD21.jpg,0.5035427,14.252906,1,130.98209,118.28584,75.00951,2829.9028,3684.7197,2913.9739,0.4477663
sd21,E:\437 project\dataset\train\fake\fake_12829_SD21.jpg,0.49290755,15.857258,1,119.57881,107.056076,105.00992,3560.0796,3043.8542,3384.0977,0.0424819
sd21,E:\437 project\dataset\train\fake\fake_26653_SD21.jpg,0.5817468,13.751655,1,124.48453,107.53096,104.36517,5451.883,4593.2695,4399.4688,-0.37288618
sd21,E:\437 project\dataset\train\fake\fake_15457_SD21.jpg,0.5351867,9.973667,1,101.49808,91.819336,84.58116,2441.8032,2472.3774,2494.5764,-0.15447211
sd21,E:\437 project\dataset\train\fake\fake_13633_SD21.jpg,0.57160383,18.460993,1,115.68681,115.65849,115.545166,3676.5361,3675.7622,3671.0718,0.50390196
sd21,E:\437 project\dataset\train\fake\fake_15709_SD21.jpg,0.4660166,11.536187,1,133.48282,122.37608,97.25557,2790.7422,2757.4368,2996.1096,0.26492906
sd21,E:\437 project\dataset\train\fake\fake_38131_SD21.jpg,0.61364686,15.175217,1,123.59549,118.92445,104.13011,3497.9026,2493.8005,2865.957,0.25367975
sd21,E:\437 project\dataset\train\fake\fake_15739_SD21.jpg,0.6780977,17.325071,1,106.18591,98.54306,88.57205,3551.3088,3032.9138,3515.5461,0.14594316
sd21,E:\437 project\dataset\train\fake\fake_02809_SD21.jpg,0.4701381,16.42751,1,147.60706,134.49323,124.52217,3817.6357,4522.4473,5565.53,-1.1364846
sd21,E:\437 project\dataset\train\fake\fake_00475_SD21.jpg,0.41996673,13.702089,1,112.1362,110.86702,95.12276,2319.3157,2203.2678,3258.8655,-0.18677616
sd21,E:\437 project\dataset\train\fake\fake_38155_SD21.jpg,0.49020597,11.690279,1,115.09685,126.60075,130.5494,4885.7847,2775.2163,2159.5364,-0.68818784
sd21,E:\437 project\dataset\train\fake\fake_29719_SD21.jpg,0.36489835,9.637152,1,135.3713,129.87532,94.9102,3223.7908,2002.5934,1549.4108,0.7173853
sd21,E:\437 project\dataset\train\fake\fake_20779_SD21.jpg,0.6272138,13.654933,1,110.245865,101.54794,68.541504,3826.2966,4049.9487,5193.1846,0.65201235
sd21,E:\437 project\dataset\train\fake\fake_12379_SD21.jpg,0.48930904,22.397228,1,113.90677,113.85272,113.586136,5337.7363,5334.479,5332.5615,-2.1186304
sd21,E:\437 project\dataset\train\fake\fake_29263_SD21.jpg,0.5378233,13.029628,1,114.93297,92.30322,76.99303,2395.3835,2047.2616,1810.8015,-1.3521385
sd21,E:\437 project\dataset\train\fake\fake_38215_SD21.jpg,0.51797354,18.43826,1,140.5324,141.94695,150.24107,3041.5977,3219.5513,3671.7795,0.45863914
sd21,E:\437 project\dataset\train\fake\fake_23599_SD21.jpg,0.4186865,11.163024,1,153.41919,152.7291,152.36537,3736.352,3620.7708,3630.589,1.2741878
sd21,E:\437 project\dataset\train\fake\fake_33043_SD21.jpg,0.4885415,25.27393,1,133.68463,136.4943,133.91374,3871.495,3465.3525,4033.2996,-0.51854265
sd21,E:\437 project\dataset\train\fake\fake_38779_SD21.jpg,0.31529662,8.114141,1,119.20393,117.87161,118.00371,2524.1396,2580.3552,2971.0737,0.90166926
sd21,E:\437 project\dataset\train\fake\fake_19033_SD21.jpg,0.4326229,13.648409,1,130.88194,116.11229,101.76451,3827.8027,3752.6555,4759.318,-0.30351567
sd21,E:\437 project\dataset\train\fake\fake_11365_SD21.jpg,0.4764563,20.415041,1,138.41116,107.29294,90.84665,5688.4565,5602.5264,5839.4854,0.46124697
sd21,E:\437 project\dataset\train\fake\fake_13237_SD21.jpg,0.5494663,6.3611484,1,142.65729,116.03633,113.118744,1643.9213,2489.4907,1841.5565,-0.5102682
sd21,E:\437 project\dataset\train\fake\fake_05965_SD21.jpg,0.54498357,17.264395,1,127.340256,120.15137,121.087204,3193.5913,3235.9043,3835.1187,1.472075
sd21,E:\437 project\dataset\train\fake\fake_10807_SD21.jpg,0.65729696,17.24659,1,139.32391,136.5701,132.79167,3907.8352,3899.0242,3894.1296,0.59508944
sd21,E:\437 project\dataset\train\fake\fake_41089_SD21.jpg,0.49149102,15.5308,1,129.25175,131.20305,120.40033,4204.276,3658.57,3923.8677,-0.6465049
sd21,E:\437 project\dataset\train\fake\fake_08713_SD21.jpg,0.5632458,17.448088,1,113.88298,120.73665,102.1709,4245.61,3998.4753,5085.1113,0.09376907
sd21,E:\437 project\dataset\train\fake\fake_09517_SD21.jpg,0.5561872,15.609705,1,127.3927,101.653595,93.349365,2025.9535,3415.8977,4143.4985,-0.91230345
sd21,E:\437 project\dataset\train\fake\fake_24079_SD21.jpg,0.25333604,6.2374134,1,142.70782,129.47807,114.89377,1941.0181,2178.2258,3119.757,-0.016727567
sd21,E:\437 project\dataset\train\fake\fake_02743_SD21.jpg,0.57401615,22.366442,1,116.50438,106.21794,78.16269,4367.0864,3658.5515,4250.4585,-0.2875905
sd21,E:\437 project\dataset\train\fake\fake_08707_SD21.jpg,0.40942016,20.472628,1,149.56044,140.31711,132.53848,3999.2163,4399.0967,4910.9355,-1.1470375
sd21,E:\437 project\dataset\train\fake\fake_35785_SD21.jpg,0.44320711,16.263704,1,126.01358,108.29172,87.65318,4722.7993,4978.5923,5187.663,0.096952915
sd21,E:\437 project\dataset\train\fake\fake_32209_SD21.jpg,0.67699206,15.386234,1,112.159424,112.27794,96.79555,3695.7498,2724.7734,4366.7593,-0.009451866
sd21,E:\437 project\dataset\train\fake\fake_02623_SD21.jpg,0.5170106,17.974335,1,131.34651,101.45039,89.28046,5477.2656,4693.8687,4782.002,-0.25443268
sd21,E:\437 project\dataset\train\fake\fake_35677_SD21.jpg,0.32536492,8.1565895,1,126.08757,118.94374,113.66188,2383.696,2366.3142,2450.0166,0.6648518
sd21,E:\437 project\dataset\train\fake\fake_30073_SD21.jpg,0.5408551,15.931887,1,122.197815,119.674164,110.28836,5312.353,4921.9463,5576.953,0.32009792
sd21,E:\437 project\dataset\train\fake\fake_11827_SD21.jpg,0.47685713,17.21316,1,122.41426,115.48367,84.885635,4744.807,3715.1714,3945.9304,-0.017394066
sd21,E:\437 project\dataset\train\fake\fake_30157_SD21.jpg,0.31440547,8.925265,1,134.51651,113.12254,119.69263,4201.873,5508.887,6731.6973,-0.15720844
sd21,E:\437 project\dataset\train\fake\fake_16297_SD21.jpg,0.58716905,15.356885,1,104.4379,110.95706,67.54547,3539.4922,2818.7644,3553.897,0.051344395
sd21,E:\437 project\dataset\train\fake\fake_02815_SD21.jpg,0.65424925,13.496747,1,112.890656,118.94089,78.63631,3650.5735,3037.985,4293.21,0.1308732
sd21,E:\437 project\dataset\train\fake\fake_03019_SD21.jpg,0.5118414,12.239508,1,120.86766,113.76311,110.76207,2912.0786,3311.7097,3881.4385,0.08651006
sd21,E:\437 project\dataset\train\fake\fake_06283_SD21.jpg,0.425858,20.218504,1,138.70651,121.49977,106.558426,3988.9219,4629.8813,5360.7354,-0.26509285
sd21,E:\437 project\dataset\train\fake\fake_20161_SD21.jpg,0.66672313,17.033686,1,112.866516,100.59509,90.14113,2796.0625,2339.1135,2172.3044,-0.21749163
sd21,E:\437 project\dataset\train\fake\fake_35635_SD21.jpg,0.39543778,13.083401,1,130.69742,118.57086,114.0863,3712.9688,3082.2688,2633.3037,-1.1462879
sd21,E:\437 project\dataset\train\fake\fake_23227_SD21.jpg,0.49749961,8.926858,1,134.22958,120.877014,102.84972,2140.011,2307.0623,2681.559,0.29450393
sd21,E:\437 project\dataset\train\fake\fake_23575_SD21.jpg,0.6040872,17.554846,1,134.11029,116.73265,106.34837,4899.4453,3745.039,4173.365,-0.6582422
sd21,E:\437 project\dataset\train\fake\fake_36601_SD21.jpg,0.42768407,8.573845,1,155.91222,153.62196,146.46196,2207.799,2476.4688,2978.349,-0.21151567
sd21,E:\437 project\dataset\train\fake\fake_28585_SD21.jpg,0.39499593,6.890909,1,131.44931,134.46776,136.99118,754.34656,708.0342,678.16205,0.22037685
sd21,E:\437 project\dataset\train\fake\fake_32479_SD21.jpg,0.478212,8.822488,1,124.51866,117.91684,106.01303,704.4808,931.96356,2310.5496,0.07241857
sd21,E:\437 project\dataset\train\fake\fake_21691_SD21.jpg,0.3822918,8.589397,1,128.7895,123.28662,112.74808,2145.931,1909.2352,1858.6787,0.4242978
sd21,E:\437 project\dataset\train\fake\fake_36937_SD21.jpg,0.59980345,17.187307,1,118.94609,117.17569,117.960556,3334.3582,3865.8845,3515.185,-0.30184174
sd21,E:\437 project\dataset\train\fake\fake_02839_SD21.jpg,0.61544365,14.462874,1,131.57478,103.55386,88.081406,4772.8257,4194.4463,4486.8413,-0.1036787
sd21,E:\437 project\dataset\train\fake\fake_36499_SD21.jpg,0.5035285,8.302245,1,138.20854,123.250534,106.66646,667.8452,767.2911,935.3916,0.031962633
sd21,E:\437 project\dataset\train\fake\fake_17317_SD21.jpg,0.690112,32.66771,1,116.77144,124.846436,134.31798,2933.1736,3685.8408,4168.95,-0.14806557
sd21,E:\437 project\dataset\train\fake\fake_09325_SD21.jpg,0.4894265,19.133007,1,129.21686,129.21425,129.10168,4742.853,4743.467,4755.241,-0.90275
sd21,E:\437 project\dataset\train\fake\fake_24763_SD21.jpg,0.42442313,11.486263,1,125.090866,144.73422,168.11668,4591.8574,3873.1584,3210.5093,-0.18206167
sd21,E:\437 project\dataset\train\fake\fake_11641_SD21.jpg,0.65483516,18.04168,1,106.04657,102.39349,99.51593,3553.0596,2464.3179,2408.032,-0.7289715
sd21,E:\437 project\dataset\train\fake\fake_37117_SD21.jpg,0.43645853,5.9143314,1,116.82805,114.21971,83.98659,2023.4508,2222.9202,3544.833,0.118234634
sd21,E:\437 project\dataset\train\fake\fake_35683_SD21.jpg,0.41838562,11.823424,1,120.43858,120.4393,120.39723,2819.5767,2819.7705,2818.0789,-0.49568224
sd21,E:\437 project\dataset\train\fake\fake_32755_SD21.jpg,0.45918307,13.524586,1,132.74161,130.08336,122.91135,1229.0002,1260.6201,1217.2817,0.19596326
sd21,E:\437 project\dataset\train\fake\fake_40087_SD21.jpg,0.46753144,20.788464,1,108.414734,108.414734,108.158844,3932.5884,3932.5884,3937.5967,0.030463219
sd21,E:\437 project\dataset\train\fake\fake_38983_SD21.jpg,0.514714,12.618559,1,142.186,130.81674,123.03563,3367.858,3959.3364,4274.3804,-0.8358145
sd21,E:\437 project\dataset\train\fake\fake_36901_SD21.jpg,0.7010599,16.14846,1,106.464874,120.28534,79.69141,3766.0566,3793.3284,3868.5234,-0.24228048
sd21,E:\437 project\dataset\train\fake\fake_17401_SD21.jpg,0.47799066,12.3850155,1,171.18292,164.47754,158.43877,2778.0103,3364.3567,4118.801,0.33449793
sd21,E:\437 project\dataset\train\fake\fake_07207_SD21.jpg,0.6300567,17.852062,1,134.84723,109.11037,112.75835,4436.166,4287.458,4232.004,-0.009279251
sd21,E:\437 project\dataset\train\fake\fake_34285_SD21.jpg,0.61934936,11.028354,1,109.37993,106.687546,57.17607,2587.519,2580.3137,1788.5023,-0.27068424
sd21,E:\437 project\dataset\train\fake\fake_37615_SD21.jpg,0.70169103,8.16006,1,106.690796,99.3414,82.51903,1556.4094,1014.11365,1422.6854,-0.059934855
sd21,E:\437 project\dataset\train\fake\fake_03211_SD21.jpg,0.48525074,14.877693,1,114.68588,114.68588,114.65997,4041.747,4041.747,4041.3218,0.0818305
sd21,E:\437 project\dataset\train\fake\fake_34135_SD21.jpg,0.5129883,19.544304,1,133.31433,132.75012,132.84946,3483.5354,3012.2498,2734.126,0.6438532
sd21,E:\437 project\dataset\train\fake\fake_22399_SD21.jpg,0.50189483,9.760619,1,147.69461,121.244095,61.932373,1692.0026,2366.8906,6395.2734,3.0928998
sd21,E:\437 project\dataset\train\fake\fake_34795_SD21.jpg,0.5299524,12.554604,1,125.617905,118.49577,100.20567,2674.4082,2639.9673,3944.7615,0.5025797
sd21,E:\437 project\dataset\train\fake\fake_17245_SD21.jpg,0.5794211,14.493106,1,108.801254,100.278,88.00693,3681.8914,3462.7034,3723.067,2.4503803
sd21,E:\437 project\dataset\train\fake\fake_31069_SD21.jpg,0.3498509,7.7502856,1,115.939896,114.57199,112.48964,2918.1816,3031.987,3023.5876,0.13781369
sd21,E:\437 project\dataset\train\fake\fake_18853_SD21.jpg,0.4628967,21.129429,1,123.85104,123.335785,121.90843,5241.8013,5205.2812,5129.698,0.2451458
sd21,E:\437 project\dataset\train\fake\fake_18679_SD21.jpg,0.47902068,15.053345,1,114.55942,115.07909,119.85933,5123.7935,5680.4673,7844.6313,-0.64355254
sd21,E:\437 project\dataset\train\fake\fake_22837_SD21.jpg,0.30624306,7.320709,1,131.66737,120.65881,106.05025,4477.754,4260.1963,4104.9272,-0.15949702
