file,orig_split,group,label
E:\437 project\dataset\train\fake\fake_31831_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_31832_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_31833_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_31834_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_31835_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_31837_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_31838_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_31839_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_31840_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_31841_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_31843_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_31844_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_31845_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_31846_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_31847_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_31849_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_31850_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_31851_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_31852_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_31853_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_31855_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_31856_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_31857_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_31858_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_31859_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_31861_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_31862_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_31863_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_31864_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_31865_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_31867_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_31868_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_31869_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_31870_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_31871_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_31873_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_31874_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_31875_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_31876_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_31877_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_31879_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_31880_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_31881_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_31882_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_31883_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_31885_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_31886_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_31887_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_31888_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_31889_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_31891_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_31892_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_31893_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_31894_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_31895_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_31897_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_31898_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_31899_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_31900_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_31901_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_31903_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_31904_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_31905_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_31906_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_31907_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_31909_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_31910_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_31911_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_31912_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_31913_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_31915_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_31916_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_31917_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_31918_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_31919_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_31921_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_31922_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_31923_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_31924_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_31925_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_31927_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_31928_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_31929_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_31930_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_31931_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_31933_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_31934_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_31935_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_31936_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_31937_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_31939_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_31940_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_31941_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_31942_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_31943_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_31945_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_31946_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_31947_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_31948_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_31949_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_31951_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_31952_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_31953_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_31954_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_31955_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_31957_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_31958_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_31959_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_31960_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_31961_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_31963_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_31964_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_31965_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_31966_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_31967_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_31969_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_31970_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_31971_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_31972_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_31973_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_31975_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_31976_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_31977_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_31978_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_31979_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_31981_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_31982_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_31983_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_31984_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_31985_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_31987_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_31988_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_31989_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_31990_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_31991_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_31993_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_31994_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_31995_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_31996_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_31997_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_31999_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_32000_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_32001_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_32002_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_32003_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_32005_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_32006_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_32007_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_32008_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_32009_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_32011_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_32012_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_32013_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_32014_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_32015_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_32017_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_32018_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_32019_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_32020_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_32021_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_32023_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_32024_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_32025_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_32026_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_32027_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_32029_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_32030_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_32031_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_32032_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_32033_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_32035_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_32036_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_32037_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_32038_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_32039_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_32041_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_32042_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_32043_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_32044_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_32045_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_32047_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_32048_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_32049_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_32050_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_32051_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_32053_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_32054_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_32055_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_32056_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_32057_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_32059_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_32060_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_32061_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_32062_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_32063_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_32065_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_32066_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_32067_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_32068_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_32069_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_32071_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_32072_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_32073_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_32074_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_32075_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_32077_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_32078_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_32079_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_32080_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_32081_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_32083_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_32084_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_32085_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_32086_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_32087_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_32089_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_32090_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_32091_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_32092_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_32093_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_32095_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_32096_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_32097_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_32098_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_32099_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_32101_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_32102_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_32103_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_32104_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_32105_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_32107_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_32108_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_32109_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_32110_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_32111_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_32113_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_32114_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_32115_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_32116_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_32117_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_32119_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_32120_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_32121_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_32122_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_32123_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_32125_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_32126_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_32127_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_32128_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_32129_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_32131_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_32132_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_32133_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_32134_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_32135_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_32137_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_32138_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_32139_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_32140_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_32141_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_32143_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_32144_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_32145_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_32146_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_32147_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_32149_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_32150_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_32151_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_32152_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_32153_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_32155_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_32156_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_32157_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_32158_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_32159_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_32161_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_32162_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_32163_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_32164_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_32165_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_32167_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_32168_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_32169_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_32170_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_32171_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_32173_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_32174_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_32175_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_32176_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_32177_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_32179_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_32180_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_32181_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_32182_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_32183_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_32185_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_32186_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_32187_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_32188_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_32189_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_32191_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_32192_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_32193_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_32194_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_32195_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_32197_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_32198_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_32199_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_32200_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_32201_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_32203_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_32204_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_32205_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_32206_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_32207_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_32209_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_32210_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_32211_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_32212_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_32213_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_32215_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_32216_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_32217_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_32218_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_32219_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_32221_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_32222_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_32223_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_32224_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_32225_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_32227_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_32228_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_32229_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_32230_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_32231_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_32233_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_32234_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_32235_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_32236_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_32237_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_32239_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_32240_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_32241_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_32242_DALLE3.jpg,train,fake,dalle3
